,GBC,VAR_FCD,ws,njdopa_ctx,njdopa_str,L.PU_FC,L.CA_FC,L.HI_FC,L.STG_FC,L.CER_FC,L.CACG_FC,L.RACG_FC,L.IN_FC,L.PCG_FC,L.POP_FC,L.POR_FC,L.PTR_FC,R.PU_FC,R.CA_FC,R.HI_FC,R.STG_FC,R.CER_FC,R.CACG_FC,R.RACG_FC,R.IN_FC,R.PCG_FC,R.POP_FC,R.POR_FC,R.PTR_FC,L.PU-L.RACG,R.PU-R.RACG,L.PU-L.CACG,R.PU-R.CACG,L.PU-L.IN,R.PU-R.IN,L.PU-L.CER,R.PU-R.CER,L.CA-L.RACG,R.CA-R.RACG,L.CA-L.CACG,R.CA-R.CACG,L.CA-L.IN,R.CA-R.IN,L.CA-L.PCG,R.CA-R.PCG,L.CA-L.HI,R.CA-R.HI,L.CA-L.CER,R.CA-R.CER,L.HI-L.IN,R.HI-R.IN,L.PU_ALFF,L.CA_ALFF,L.HI_ALFF,L.STG_ALFF,L.CER_ALFF,L.CACG_ALFF,L.RACG_ALFF,L.IN_ALFF,L.PCG_ALFF,L.POP_ALFF,L.POR_ALFF,L.PTR_ALFF,R.PU_ALFF,R.CA_ALFF,R.HI_ALFF,R.STG_ALFF,R.CER_ALFF,R.CACG_ALFF,R.RACG_ALFF,R.IN_ALFF,R.PCG_ALFF,R.POP_ALFF,R.POR_ALFF,R.PTR_ALFF
319,0.055864263,0.000889392228018285,3.162,0.001,0.0001,0.01795685581003324,0.02763273180434702,0.040224319288557,0.024358824156176222,0.019925219509916912,0.02985619065328224,0.02376595409891923,0.017890724015333467,0.014283946966229234,0.027869496103708764,0.004709190684523145,0.02801351288161684,0.043162897060115245,0.043462429947404804,0.02406015979830131,0.042978759805832635,0.018309563516162426,0.005737841636541167,0.03279267415824246,0.04667206192070374,0.03245704423170537,0.029398205801650572,0.03328178731628993,0.018350723922724552,0.07842189818620682,0.09768830984830856,-0.05603739991784096,0.012367712333798409,0.10961348563432693,0.2860542833805084,0.16914387047290802,0.03561478108167648,0.059954628348350525,0.16239726543426514,0.022815372794866562,0.06986015290021896,0.05734715238213539,0.1744622439146042,0.003539843251928687,0.09333860874176025,0.1527816206216812,0.020812952890992165,-0.021815204992890358,0.09061520546674728,0.04496459290385246,0.08269233256578445,0.028690955,0.78205967,1.5995784,0.8649993,1.0153133,1.1051192,0.1698603,-0.63301677,1.6122926,-0.09582381,-1.4579018,1.2256916,-0.48823187,-0.6655981,0.5373326,1.3658123,0.3366147,0.73831105,1.2547393,1.0271499,1.247069,-0.18261245,-0.36347583,2.4412897
320,0.04526102,0.0009009860705712367,0.032,10.0,0.1,0.022319813019185814,0.04128739104869185,0.03541165579476261,0.011857484484651303,0.024148021907811717,0.028976066477341755,0.027763953306540707,0.034385687326513495,0.014883479571879087,0.028448931928280564,0.01235270465258509,0.02958869234481383,0.04060261875842809,0.02577398368486597,0.02176575807763064,0.025776870453098257,0.011369483075603577,0.01908939584800031,0.01928382452080682,0.025346070356179206,0.04137706444072094,0.014972999380309679,0.04266634953507621,0.01826613948767209,0.16232548654079437,0.0013789967633783817,-0.06962582468986511,-0.02259429544210434,0.2543463408946991,0.29611000418663025,-0.019581273198127747,0.16800585389137268,0.13722990453243256,0.0984223261475563,-0.0042393081821501255,0.04752911627292633,0.15865956246852875,0.1845819056034088,0.01303339097648859,0.15228375792503357,0.12263116240501404,-0.0405566580593586,0.013006159104406834,0.06242217868566513,0.06932565569877625,0.06875861436128616,-0.5371715,0.8758518,0.6527757,0.9272081,0.6338411,1.1624843,0.8091044,-0.41882545,3.0476158,0.33946902,0.20068902,0.47425243,-0.44848788,1.0082335,-0.1103445,0.51210666,-0.001753186,0.69514316,1.1245865,0.870747,1.6676593,0.4420271,-0.991508,3.0987234
321,0.11752566,0.00285296012757936,100.0,3.162,0.003,0.052811601701250765,0.06685541877924975,0.05630594748453448,0.09441020985022013,0.02326954206953468,0.01538277598558038,0.02231854259402358,0.06821506613050587,0.04883346278109543,0.05832418874793109,0.020540860660340905,0.06945079548694637,0.06114357816321509,0.020984037197887943,0.06325851394787951,0.08389942528447136,0.01925425588255859,0.029644963295487242,0.015090452611080505,0.07410280859108925,0.0634445990879266,0.02442450778644776,0.04617296866105053,0.07738915749914235,0.01694101095199585,0.03057893179357052,-0.054489053785800934,0.07745958864688873,0.2455424964427948,0.29225802421569824,0.1188717857003212,0.11094469577074051,0.06522637605667114,0.20480301976203918,0.004565708804875612,0.0647776871919632,0.21661332249641418,0.167711079120636,0.07635009288787842,0.09434973448514938,0.18428976833820343,0.0788024365901947,0.00030610349494963884,0.03504135459661484,0.1880543977022171,0.26669782400131226,1.3149644,-0.05122914,2.248349,0.022271438,0.04823366,0.83145195,-0.22248818,-1.0030308,4.071292,-0.82052654,-1.3908712,0.032440692,-0.90487826,-1.0139915,-0.059223276,1.6130558,-0.409364,0.5519984,0.36693797,0.5774558,1.5759313,-0.34770578,-0.974295,2.8622813
322,0.09816154,0.0021763686440404266,0.001,0.1,100.0,0.08854114771765169,0.08101208405874093,0.04404737519992826,0.059569627789772185,0.005548997633186879,0.024181981971542837,0.02932004049320572,0.060308210138741526,0.023351206199073375,0.05911750832871933,0.029086402505223912,0.03519886117109785,0.088821631996065,0.0818952991837813,0.07118039221746758,0.04458749515470117,-0.00822939098569415,0.057753200275501945,0.03988657807141343,0.06878589932845595,0.06080816464409942,0.042775932913043234,0.05804101575007995,0.051933323119079604,0.21414832770824432,0.16928516328334808,0.09481572359800339,0.28901252150535583,0.4097505509853363,0.5166372060775757,-0.022178972139954567,0.0004234311345499009,0.18142247200012207,0.2356492131948471,0.13098686933517456,0.26424479484558105,0.373994380235672,0.36702901124954224,0.10865996778011322,0.17243704199790955,0.14497792720794678,0.2539325952529907,-0.05870761349797249,-0.023015957325696945,0.1424444615840912,0.1544131189584732,-1.4290714,-1.2663015,-1.1366453,-1.5830975,-1.495704,-0.42564556,0.06577692,-0.23417677,-0.10827239,2.1199677,0.36210907,-0.4667354,1.0691501,-0.2240143,0.2774732,-0.8626169,-1.8531729,-0.51240283,-0.5024761,-0.7785324,-0.89867824,-0.8438193,0.03890144,0.08826604
323,0.06624169,0.0011377414711156693,0.003,0.01,0.032,0.05363778212770177,0.04911908250193976,0.04360450990359476,0.025118277975014366,0.02020030517174053,0.02526232227405888,0.019300014084798194,0.041885680013885054,0.011866316264093343,0.028977900954140795,0.027190587159739585,0.04152587195165411,0.05444211930790473,0.041741992391291116,0.051302370109451226,0.04249698993295342,0.01620047370393184,0.02334803238842315,0.025438113497719832,0.03924946590892172,0.02388466732580647,0.02693818206483099,0.0242647751617499,0.02231877791650948,0.085703544318676,0.08863654732704163,0.14663682878017426,0.11828910559415817,0.33216679096221924,0.358072429895401,0.03654344379901886,0.014451433904469013,0.1791296750307083,0.19634009897708893,0.11206004023551941,0.16809234023094177,0.2237878441810608,0.05528885871171951,0.07720378786325455,0.0801883339881897,0.056551095098257065,0.060985613614320755,0.05278560146689415,-0.02353781647980213,0.10883323103189468,0.05839027091860771,-1.3581767,-1.2501426,-0.35769093,-0.474477,-1.0474609,-0.3717877,-0.3077805,-0.70809805,0.55464494,-0.03694087,-0.10367945,-0.11393113,-0.554969,0.26533473,-0.37896627,-0.54067016,-1.5606717,-0.56597173,-0.3521873,-1.4075747,-0.5205867,-0.5280352,-0.6722069,2.1622853
324,0.049470395,0.0009636243556653621,0.1,10.0,100.0,0.04242361677184124,0.045772286621199566,0.03265355788723701,0.011040898626344556,0.038253887888415536,0.032542305480871746,0.03212812003108584,0.035284389947524426,0.015329099278287253,0.03236516269957758,0.009020012952359616,0.023551702055902707,0.051298854226756486,0.028020773027535705,0.027530103209539362,0.0221127445409019,0.02868180285440758,0.01975696614629539,0.0280285865225042,0.027304442994396334,0.03825572146022404,0.019859564508979452,0.04247959909359148,0.017508628190539423,0.13921180367469788,0.1420324295759201,0.003534439718350768,0.06355022639036179,0.3015725910663605,0.29678070545196533,0.18444092571735382,0.12410490959882736,0.15113365650177002,0.19620245695114136,0.05421289801597595,0.08193520456552505,0.19815373420715332,0.14919567108154297,0.03753139078617096,0.09884647279977798,0.16319799423217773,-0.009027955122292042,0.1490781605243683,0.015559607185423374,0.07480239123106003,0.08750081062316895,-0.37366405,0.78604794,0.7684549,0.9575487,0.65164727,1.2196658,0.7089361,-0.39638436,3.462384,-0.75939065,-1.3171821,0.49706152,-1.0198697,-1.3091944,0.048279896,0.4671459,0.1886945,0.6696537,0.87317693,0.91555625,1.6964607,0.4075205,-0.87116104,2.9733646
325,0.21460958,0.006216428081887646,1.0,0.01,0.316,0.13549713126849383,0.10098213573881021,0.0881148869630124,0.1458577803402607,0.015786336289671625,0.06453440923221587,0.0727596480643288,0.12554085199753034,0.11912844790744462,0.10489078007161706,0.038620395511056164,0.06868940828869763,0.11598217349299896,0.12722010290738017,0.07792180654359981,0.1582419870842603,0.020505189935127937,0.05167763297434985,0.06302402198863481,0.16056675057015604,0.11072173498091399,0.11581415748029637,0.10296470181475299,0.1140088837349876,0.1913929581642151,0.1165706217288971,0.18258869647979736,0.1557556390762329,0.5036670565605164,0.5473002195358276,0.040897127240896225,-0.04045165330171585,0.2321256399154663,0.18667985498905182,0.11758896708488464,0.1705518513917923,0.37151437997817993,0.5408430099487305,0.2662584185600281,0.33211979269981384,0.18726050853729248,0.2695317566394806,0.055458903312683105,-0.12644609808921814,0.3141511082649231,0.3319482207298279,-1.5760332,-0.23980874,-1.5518919,-0.88434863,-1.152324,-0.762417,2.5874324,0.4961626,-0.59614193,-0.29838356,0.82256097,-0.06863511,-0.2793752,1.2031066,-0.9057445,-1.3049699,-0.28311497,-0.54430306,0.4582899,-0.16657427,-1.0493617,0.9184158,0.52809036,0.17996879
326,0.17431381,0.004319861856547184,0.003,1.0,0.316,0.07443891962923642,0.10365668422864041,0.07494189569808354,0.10523225969899656,0.048960154731979684,0.05044295783487281,0.06049676307312828,0.12306353017837475,0.05374794022922981,0.07388546701917048,0.06763425611314319,0.10685458680659178,0.1480865844028553,0.10629206332695114,0.09748389290741345,0.09618339887362838,0.029846944059716492,0.05216020289420461,0.04951010190208243,0.12506398130513152,0.10929132194446754,0.06375823082548561,0.08251868769349087,0.07708645512286152,0.19201113283634186,0.07442077994346619,0.12395584583282471,0.1220257505774498,0.5222859978675842,0.6104862093925476,0.10907883942127228,0.09855712205171585,0.23033083975315094,0.10842587798833847,0.15825363993644714,0.08824490010738373,0.48361867666244507,0.45165398716926575,0.1539977639913559,0.35853612422943115,0.25355491042137146,0.3516536056995392,0.10158924758434296,-0.013495609164237976,0.36533644795417786,0.453765869140625,-2.044175,-0.6830596,-1.446653,-0.7484904,-1.7533219,-0.5439082,0.82602507,0.50634754,-0.30105007,0.23029824,0.41989747,-0.20417266,-0.13267237,1.6391696,0.2250545,-1.2305131,-0.7542537,-0.21500745,-0.01071138,0.051429395,-1.1354823,0.79604846,2.3640606,0.09229747
327,0.14358498,0.0034150513395432036,0.316,0.032,0.003,0.08980558660516094,0.04855986896880148,0.04677373793120274,0.09884269029966422,0.010873060519424186,0.05756216608590746,0.04624900071939919,0.07194240417863641,0.07014712164804916,0.08127991956453548,0.03876725838719202,0.05347051104486343,0.09635609001686264,0.08198885844086319,0.07176106397639073,0.08687796166746661,0.011032214983147458,0.028416184011716507,0.04400835421706904,0.09874574024052847,0.07193886647980564,0.08174915607586238,0.053953009166261404,0.08507266817226385,0.16311465203762054,0.07204421609640121,0.1776018589735031,0.04113351181149483,0.5004485249519348,0.45131775736808777,0.012399179860949516,0.03956471383571625,0.14193350076675415,0.12685200572013855,0.1613779217004776,0.05309555307030678,0.29102593660354614,0.36372074484825134,0.22113166749477386,0.19668179750442505,0.08089707046747208,0.17773239314556122,-0.050651710480451584,0.06591522693634033,0.10434279590845108,0.20136526226997375,-1.4581629,-0.25739756,-0.7934361,-1.1405324,-0.70315224,-0.7961669,1.5657312,0.0227925,0.75175965,-0.47549388,0.101572044,-0.117737286,-0.17880024,-0.6661129,-0.8059046,-1.1826869,-1.1975249,-0.83017355,-1.159672,-0.4143563,-1.2640716,0.20095107,0.5876935,0.8849743
328,0.081382595,0.0016185991002632416,0.003,0.0001,100.0,0.08393155774267923,0.05177009143101584,0.018430822409365128,0.04928266269520724,0.02830398333164686,0.01480601224050458,0.029233210498205153,0.044331726095628084,0.011144531734143606,0.03301421525940809,0.033926296827644364,0.03947957962269096,0.09259154042561454,0.0791139665761009,0.060436473575897424,0.025415761592393254,0.02627974362500633,0.03876011161212643,0.03072905700896843,0.05215141424304463,0.05208643099398441,0.029751432289707565,0.036970965095991105,0.04736043952981986,0.04722943156957626,0.18346859514713287,-0.033670440316200256,0.19827981293201447,0.36263784766197205,0.35740047693252563,0.09768504649400711,0.16941510140895844,0.11525190621614456,0.3161086440086365,0.06388287991285324,0.20519380271434784,0.29961836338043213,0.16319239139556885,0.05814265087246895,0.20295847952365875,0.06552359461784363,0.1622011661529541,-0.10189785063266754,0.026986585929989815,0.05962591618299484,0.10788197815418243,-1.3544852,-1.4451417,-0.7001969,-1.2037088,-0.8270212,-1.0954018,-0.34687197,-0.23332903,1.4131205,2.0332844,0.30178493,-0.7898109,1.7200048,-0.25618038,0.10225877,-1.016441,-1.5072342,-0.8138013,-0.34491995,-0.7597525,-0.61945385,-1.036811,-0.6732775,2.3452563
329,0.04427927,0.0008401098294617809,0.1,100.0,0.01,0.020713295486140332,0.03717702605700608,0.032029670652090794,0.013273693180443453,0.014882183550590915,0.028464251807669087,0.031821627812903555,0.03158350724940343,0.013962332094490108,0.03182703220585652,0.010171645130391144,0.019707992103576544,0.03475842876373679,0.018321725878021902,0.02242876309901476,0.023913298166007735,0.003283419362213906,0.016088092666731904,0.02861881750591454,0.023852995649836624,0.03589875142954822,0.018149991911957927,0.040869792566462865,0.020101415460452528,0.05325523763895035,0.11715171486139297,-0.042776014655828476,0.052880387753248215,0.15514010190963745,0.19605885446071625,0.026082655414938927,-0.004877537023276091,0.11022543907165527,0.15543726086616516,0.02113518863916397,0.07698036730289459,0.12555980682373047,0.1257999688386917,0.010036303661763668,0.06856770068407059,0.1467125415802002,-0.012753869406878948,0.08197379112243652,0.015455221757292747,0.06312955170869827,0.05870603397488594,-0.38916436,0.72247165,0.6792962,0.9006748,0.62450933,1.1527792,0.6577956,-0.43530673,3.63873,0.26276016,-0.9056402,0.6561622,-0.48761135,-0.9117067,-0.059481487,0.4085151,0.15575649,0.6138431,0.8420534,0.84815,1.634461,0.3710097,-0.9068607,3.9452505
330,0.037936624,0.0004688862085005465,100.0,100.0,100.0,0.009581294397191544,0.03140941153105814,0.01779335120400425,0.023039919814133707,0.015474510538513727,0.010590144886269368,0.022018298900331416,0.01954069111629256,0.011386094916295926,0.02221566124994535,0.015384224721596442,0.024619034855970227,0.03118305896905007,0.025379851715461837,0.02345108860615818,0.020482171429432042,0.006216474841321109,0.01117960778425359,0.02077679864201595,0.01194936778518327,0.02749900746649863,0.007387542704280003,0.02376443496628088,0.023555126903201676,0.02941928245127201,0.02958712913095951,-0.06963320076465607,0.0359208844602108,0.16374939680099487,0.15011121332645416,0.008133470080792904,0.041196927428245544,0.062464140355587006,0.20076748728752136,-0.028241410851478577,0.09171520173549652,0.09866867959499359,0.06057770922780037,0.03583036735653877,0.04434354230761528,0.0942811518907547,0.04263938218355179,-0.026686042547225952,0.053936947137117386,0.009867653250694275,0.07536987215280533,1.144709,0.26551348,1.8405267,0.20329244,0.33886212,0.7524031,-0.31291652,-0.55885166,3.501484,-0.59775203,-0.9735316,0.10444862,-0.7084803,-0.86921823,-0.03138213,1.6292807,-0.06839353,0.29698855,0.052107237,0.5621718,1.6097456,-0.52342653,-0.67796373,3.8829887
331,0.037470803,0.0005488462094839753,100.0,0.01,0.001,0.014257640598641177,0.03254367021855571,0.02522093398125608,0.014899506131465992,0.016694445397228093,0.020559819475498183,0.02412881654449198,0.021876226204940827,0.019724972646578125,0.022517649140181242,0.014068447919444657,0.03411381822557554,0.027663326120957555,0.021947703518283863,0.02052267037478963,0.02355544388895699,0.011599006641994319,0.007870058107766368,0.022058885466928285,0.014883747760212004,0.018734382135291872,0.02147438126294652,0.033825579978708574,0.01545885290570801,0.05983997508883476,0.060648296028375626,-0.06406519562005997,0.025590717792510986,0.1046743169426918,0.19085845351219177,0.06050385907292366,0.1485302448272705,0.05581328272819519,0.1451524794101715,0.020534377545118332,0.05701746419072151,0.09029515087604523,0.09551678597927094,0.00997834000736475,0.0657370314002037,0.14608028531074524,-0.006118356250226498,-0.013218658976256847,0.008744731545448303,-0.007921550422906876,0.0748387947678566,0.19832255,0.7972204,1.5291119,0.9071274,1.089086,1.3047456,0.20886286,-0.2358412,2.1917663,0.11467445,-1.2193273,0.8165802,-0.38306153,-0.69180197,0.5650589,1.3652394,0.37784588,0.7734979,1.1488508,0.9633599,1.4181006,-0.10398779,-0.59296936,2.743536
332,0.046254583,0.000875200018152044,0.032,100.0,0.032,0.03185744670883564,0.0403760126958202,0.03419600234077994,0.015273909568176827,0.022889166940547597,0.03027286860686304,0.027522276256647837,0.03363344101637181,0.013321695779658123,0.03177441487579407,0.009547602622963799,0.024785138249821363,0.04040794406440303,0.021145975641307553,0.02503808629366436,0.0254864762059047,0.00393126353793334,0.0166588935207983,0.019077349326575392,0.02778321150357702,0.039604810669386224,0.012885382368473247,0.042734272814067525,0.019715220685438475,0.06504485011100769,0.056088242679834366,-0.04671846330165863,-0.010282939299941063,0.22594419121742249,0.24037829041481018,0.12345892190933228,0.08243487030267715,0.1160636842250824,0.1282709240913391,0.01145091000944376,0.07021468132734299,0.1394968181848526,0.13607409596443176,0.00786600261926651,0.06572530418634415,0.14756155014038086,-0.012678919360041618,0.05565445497632027,0.04834870249032974,0.074376679956913,0.060243554413318634,-0.44346577,0.7395899,0.64855844,0.8298237,0.58914703,1.0674663,0.7438264,-0.36929363,4.11971,0.29581976,-0.73174125,0.5140925,-0.49429664,-0.7045988,-0.036057994,0.4618194,0.0034064706,0.6190188,1.0111943,0.81229794,1.506574,0.40116206,-0.9024891,3.8410606
333,0.16168182,0.005117800563827765,100.0,1.0,1.0,0.08879400745700834,0.09272782161271953,0.08030632618465461,0.11248216032427513,0.027242788318073422,0.05310006583541898,0.03615637191857483,0.11132397968529924,0.07007073342157084,0.06861557882872321,0.03350021268436519,0.08650416327457476,0.12254131530755244,0.09100493332611916,0.0728046587083511,0.11468295591233375,-0.0008743292897374236,0.02424523590153036,0.03859519823648346,0.12261458768333407,0.09577113773481133,0.04884259823302273,0.08757855092144815,0.09455619969525114,0.24866056442260742,0.11295563727617264,0.12106232345104218,0.09183986485004425,0.5849445462226868,0.6325502395629883,0.04920261353254318,-0.0018426356837153435,0.23657941818237305,0.16674672067165375,0.11905740201473236,0.07439735531806946,0.43531081080436707,0.48026779294013977,0.18661223351955414,0.31512585282325745,0.17459115386009216,0.1971108764410019,0.024056855589151382,0.02395353466272354,0.3471013307571411,0.3374747931957245,0.2569314,0.3604394,2.063463,0.6339929,-0.24595588,1.7495869,-0.38991153,-0.042206015,1.9641615,-1.2207257,-1.8736095,0.34771395,-1.0182656,-1.2585907,-0.40895554,0.15792094,-0.3333085,1.1275882,0.77228636,0.76395416,1.266891,0.52839833,1.2511826,2.3932903
334,0.047750477,0.000836550958663008,0.01,100.0,0.003,0.0293936972295688,0.039725840035663124,0.03749888206255578,0.016808524128767505,0.02777007377881091,0.03233220477219826,0.02933871368917434,0.0343044886377313,0.013619078276730891,0.03293925673833222,0.0118049471112456,0.025306803422132533,0.03899545849292606,0.022080713765241115,0.024562510476763628,0.024473463133160425,0.020828370354138315,0.016799947882689247,0.020360776817012396,0.02546015106573967,0.03991234968340168,0.012966462830220172,0.042425027930654495,0.021804699519721214,0.057054877281188965,0.09540500491857529,-0.02661963179707527,0.047393836081027985,0.18357668817043304,0.20775824785232544,0.08878828585147858,0.06284676492214203,0.11660601198673248,0.1354798525571823,0.019929489120841026,0.07537410408258438,0.13354021310806274,0.13619868457317352,0.007392400410026312,0.07996673136949539,0.16241569817066193,-0.010353727266192436,-0.03230882063508034,0.03547501191496849,0.06540811061859131,0.05860893428325653,-0.43399206,0.6614141,0.5486275,0.72493255,0.52054703,0.93825495,0.6430941,-0.34840995,4.47517,0.2124885,-0.83976805,0.62470984,-0.4979597,-0.859468,-0.10218562,0.40159374,-0.022552544,0.5341693,0.8996675,0.7169289,1.3347656,0.33756658,-0.83289516,4.5169597
335,0.1328567,0.005238236229695986,0.316,3.162,0.003,0.08527143533518981,0.05733315166023766,0.06458766979440475,0.0794953857936586,0.03170993515929391,0.0590132957936259,0.041554254727695174,0.06920446001528208,0.05908032193422384,0.094908946350361,0.029858773788527332,0.07402187676329743,0.0800399974687025,0.05925963160639401,0.04241395174453612,0.11292172068611503,0.019155146725963624,0.046213054386455385,0.02620352769770848,0.11150692170485854,0.06947191970764488,0.07304308666720144,0.057990865514078734,0.08248795854576331,0.20064693689346313,0.09181088954210281,0.09592373669147491,0.1518659144639969,0.41608670353889465,0.5074454545974731,0.09590229392051697,0.03484693914651871,0.14209210872650146,0.18258626759052277,0.12169678509235382,0.16112618148326874,0.26939138770103455,0.4077989459037781,0.10750409215688705,0.2478027641773224,0.22664134204387665,0.1517947018146515,-0.0001148446390288882,-0.0045047602616250515,0.1887531578540802,0.3024705946445465,-1.0573634,1.404134,0.8949915,0.32350624,0.2441535,0.9275988,1.3629249,-1.5824454,1.6160449,-0.7928513,-1.8727772,0.69673437,-1.1938965,-1.8445078,-0.8738693,-0.4502759,-0.055914648,0.052085977,1.7106128,0.7496841,0.89943093,0.84717286,-0.86974615,2.0126991
336,0.039780296,0.0006379436740483086,100.0,0.032,10.0,0.027729481791279147,0.03901843766618099,0.023605638941738845,0.012060708582361085,0.02038338611046562,0.021318535743592378,0.0249268782163632,0.024687291156234487,0.01884533956139681,0.022942848194534668,0.01617526599009233,0.036000568538189066,0.041482061128980216,0.03330271953018382,0.01735848335998266,0.025354379215665784,0.020983006250996066,0.009513890427894824,0.02227504102310853,0.012434370339005477,0.019538211677822152,0.02316414728764877,0.03319542676235003,0.01342503548394667,0.1280810534954071,0.08730226755142212,-0.029059816151857376,0.035191670060157776,0.22493010759353638,0.23863570392131805,0.1256357729434967,0.23195411264896393,0.0924505814909935,0.15854141116142273,-0.0019926137756556273,0.08270607143640518,0.1696457862854004,0.061064817011356354,0.04562346637248993,0.06518814712762833,0.12192127853631973,-0.035513732582330704,-0.11819635331630707,0.06536532938480377,-0.029390355572104454,0.06406049430370331,0.21463032,0.7675432,1.5511696,0.92309475,1.0734797,1.2981534,0.22259463,-0.21314262,2.1323392,-0.71436983,-1.3505836,0.9450954,-0.8116571,-1.0624186,0.388136,1.3177845,0.37985143,0.7700157,1.1239738,0.9431415,1.3837516,-0.07371312,-0.57308114,2.455965
337,0.08341902,0.0020749305768404938,0.003,0.1,3.162,0.0834217838710174,0.06480261503851839,0.0365833357112327,0.04659359998601888,0.03456019100355791,0.021738832744414963,0.03126566182683226,0.0645980903368798,0.022908796195267877,0.0371466195790076,0.006809405447538232,0.03168243317295925,0.09192459039539765,0.05672480058783116,0.06110328777244182,0.04393479679822035,0.02540240358004147,0.016853716072676304,0.027593297048865463,0.04531029958300115,0.044085674130612804,0.045232023156088305,0.03321792397903101,0.020810644990498468,0.09235624969005585,0.20672602951526642,0.11764473468065262,0.14971669018268585,0.4081399142742157,0.42008641362190247,0.1469026356935501,0.142686665058136,0.12842410802841187,0.29559096693992615,0.1357479989528656,0.09525085240602493,0.30363741517066956,0.2329908162355423,0.20001554489135742,0.11324959993362427,0.17296569049358368,0.1185036450624466,0.048516109585762024,0.029369138181209564,0.09789514541625977,0.12119314074516296,-1.646587,-1.6057729,-0.7662927,-1.121856,-0.71695554,-0.7996028,0.33874995,-0.30453774,1.0512625,2.3188567,1.258116,-0.37716445,0.2171196,-1.3363651,-0.010466524,-0.98208916,-1.3962163,-1.3983583,-1.3079587,-0.71793187,-0.4348372,-0.8762164,-0.7442744,1.7915692
338,0.045515373,0.0008234710399818657,0.01,100.0,0.316,0.032638503036217854,0.044420683096783854,0.03413437439927033,0.010690103237894141,0.010643345528348749,0.031139547968320715,0.028143905535649032,0.031754839311664305,0.015460303211078835,0.028833360847091257,0.011178897811900936,0.025455995628276253,0.035685592436147134,0.03419748753159573,0.025538196342711757,0.023964340313492965,0.004321321668006324,0.017341883802146185,0.020026167593771658,0.025978775118433294,0.040146941385977526,0.012683128452668566,0.041428490820440596,0.019238923694588482,0.2131860852241516,-0.020846184343099594,0.025537149980664253,0.0017732771812006831,0.2008514106273651,0.27047717571258545,0.033639345318078995,-0.01568426378071308,0.18408054113388062,0.0955161601305008,0.02046617493033409,0.05603061988949776,0.1829838752746582,0.24237658083438873,0.009959413670003414,0.20560277998447418,0.0880516842007637,-0.002228725468739867,-0.0384192168712616,0.022175244987010956,0.0689682587981224,0.06625429540872574,-0.5210616,0.7080764,0.61639607,0.7830799,0.54398173,1.0369507,0.6918549,-0.43898323,3.149528,0.37542835,1.3968997,0.35570368,-0.19146153,2.2112358,-0.113771155,0.41901243,-0.05490879,0.57120246,0.9800089,0.7775399,1.4554105,0.35352793,-0.9923116,3.0459359
339,0.04526102,0.0009009860705712367,0.003,10.0,0.1,0.022319813019185814,0.04128739104869185,0.03541165579476261,0.011857484484651303,0.024148021907811717,0.028976066477341755,0.027763953306540707,0.034385687326513495,0.014883479571879087,0.028448931928280564,0.01235270465258509,0.02958869234481383,0.04060261875842809,0.02577398368486597,0.02176575807763064,0.025776870453098257,0.011369483075603577,0.01908939584800031,0.01928382452080682,0.025346070356179206,0.04137706444072094,0.014972999380309679,0.04266634953507621,0.01826613948767209,0.16232548654079437,0.0013789967633783817,-0.06962582468986511,-0.02259429544210434,0.2543463408946991,0.29611000418663025,-0.019581273198127747,0.16800585389137268,0.13722990453243256,0.0984223261475563,-0.0042393081821501255,0.04752911627292633,0.15865956246852875,0.1845819056034088,0.01303339097648859,0.15228375792503357,0.12263116240501404,-0.0405566580593586,0.013006159104406834,0.06242217868566513,0.06932565569877625,0.06875861436128616,-0.5371715,0.8758518,0.6527757,0.9272081,0.6338411,1.1624843,0.8091044,-0.41882545,3.0476158,0.33946902,0.20068902,0.47425243,-0.44848788,1.0082335,-0.1103445,0.51210666,-0.001753186,0.69514316,1.1245865,0.870747,1.6676593,0.4420271,-0.991508,3.0987234
340,0.13513532,0.0034703781890330705,0.316,10.0,0.032,0.06698567755033548,0.03837825661841115,0.04767982186361527,0.0887889045088308,0.011245898606527286,0.056684323375867235,0.039751311463381477,0.059808509005788005,0.06900421849596092,0.09268448236841886,0.011559434198434679,0.054307394266028756,0.07569783241567729,0.06754656665864223,0.04021270347445915,0.12009434343504143,0.01619337170684178,0.023534355442409702,0.0346421914571346,0.11092198430976298,0.059731932441060225,0.06622571257841108,0.05256092201809571,0.0799495139587331,0.19383223354816437,0.06550158560276031,-0.004169199615716934,0.006406486500054598,0.27960702776908875,0.4070243239402771,0.032813891768455505,0.010677368380129337,0.10781453549861908,0.1899385154247284,0.08101362735033035,0.06664519757032394,0.147292822599411,0.33236899971961975,0.05239791050553322,0.1884104460477829,0.16339203715324402,0.09342902153730392,0.05134790390729904,0.08813878893852234,0.047418951988220215,0.22887997329235077,-0.25387794,1.530584,1.6804689,0.39885995,0.8800559,1.2530911,0.9269705,-1.5755734,3.2485478,-0.9132233,-1.761893,0.13376191,-1.2853832,-1.4509345,-0.6591498,0.7150259,-0.097110555,0.15498847,1.2916538,0.53265643,1.2094133,0.48426765,-1.0051248,3.8279483
